NU_INSCRICAO;NU_ANO;TP_ST_CONCLUSAO;TP_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q022;Q024;Q025
190001255755;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;554.2;622.9;631.1;694.1;1.0;900.0;D;C;D;B;3;H;D;C;B
190001269995;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;393.7;395.2;427.6;412.5;1.0;600.0;B;B;B;B;4;E;E;A;B
190001273581;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;443.0;465.9;483.5;447.8;1.0;440.0;F;E;D;B;3;E;D;C;B
190001273591;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;374.1;454.0;498.3;409.2;1.0;540.0;A;C;A;F;3;C;C;B;B
190001273619;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;550.2;526.4;600.0;637.4;1.0;860.0;B;D;B;B;3;D;D;B;B
190001277253;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;546.1;600.2;575.7;639.8;1.0;900.0;E;D;D;B;4;F;E;B;B
190001277263;2019;1;1;;;;;3111200;Campo Belo;0;1;1;0;;436.7;497.7;;1.0;200.0;D;B;B;F;2;F;C;B;B
190001262949;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;660.4;616.5;597.2;396.7;1.0;840.0;D;E;D;B;3;H;C;B;B
190001270026;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;371.9;560.4;532.4;525.0;1.0;520.0;B;B;F;C;3;C;B;A;B
190001270027;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;588.2;587.0;491.2;685.4;1.0;920.0;C;D;A;B;5;C;C;A;B
190001262980;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;405.6;506.9;541.0;497.5;1.0;580.0;C;F;C;C;3;C;D;B;B
190001270153;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;A;C;B;3;D;D;A;A
190002186885;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;571.7;634.3;565.1;690.1;1.0;960.0;B;E;F;A;3;B;D;B;B
190001270204;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;588.8;621.5;588.5;637.4;1.0;720.0;E;E;C;B;3;C;C;B;B
190001277416;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;365.6;536.4;550.8;408.0;1.0;500.0;E;E;C;B;1;B;B;B;B
190001273763;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;401.5;464.3;466.0;473.2;1.0;320.0;H;H;F;F;4;C;B;A;A
190001255920;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;C;6;D;D;B;B
190001266759;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;471.9;513.2;558.9;534.5;1.0;800.0;C;E;D;B;4;D;E;D;B
190001274042;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;387.8;422.2;482.7;406.9;1.0;400.0;B;D;C;F;5;B;E;B;B
190001317252;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;454.9;518.0;577.7;580.7;1.0;940.0;E;E;C;B;3;D;D;B;B
190001299109;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;429.4;581.0;505.3;454.2;1.0;640.0;B;D;B;B;4;C;D;B;B
190001324571;2019;1;1;;;;;3111200;Campo Belo;0;1;1;0;;413.5;374.8;;8.0;0.0;F;E;D;D;4;E;D;B;B
190001328210;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;A;B;2;C;B;A;B
190001335449;2019;1;1;;;;;3111200;Campo Belo;0;1;1;0;;574.2;544.0;;6.0;0.0;B;C;C;B;3;F;D;B;B
190001306448;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;511.8;503.7;523.3;475.4;1.0;520.0;B;B;B;B;3;B;B;A;B
190001302841;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;553.9;527.0;554.3;528.1;1.0;500.0;C;B;B;B;6;C;D;A;B
190001310109;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;584.8;604.5;555.2;625.6;1.0;920.0;B;C;C;A;3;C;C;B;B
190001335506;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;404.1;556.0;530.9;599.3;1.0;600.0;H;B;F;B;3;F;C;B;B
190001277551;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;428.3;528.0;506.3;528.7;1.0;560.0;D;D;B;B;3;C;D;B;B
190001277633;2019;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;410.0;385.0;416.4;517.3;1.0;560.0;E;F;C;D;4;I;E;B;B
190001321158;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;B;B;5;C;D;B;B
190001295779;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;541.5;565.8;562.4;474.9;1.0;620.0;C;D;C;C;3;B;D;A;B
190001285551;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;B;5;C;B;A;B
190001310859;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;467.3;596.0;528.7;436.6;1.0;820.0;E;E;D;B;4;C;E;B;B
190001328992;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;437.6;511.5;470.0;496.2;1.0;580.0;H;D;F;B;4;B;C;B;B
190001329009;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;612.6;628.6;594.6;697.3;1.0;720.0;B;C;C;A;4;G;C;B;B
190001292548;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;D;A;A;3;C;C;A;B
190001296143;2019;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;0;1;1;0;;554.7;583.2;;1.0;540.0;H;B;D;F;3;B;C;A;B
190001332458;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;616.1;574.8;587.6;759.0;1.0;800.0;G;E;C;B;4;H;E;B;B
190001314338;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;459.1;450.7;475.3;518.6;1.0;420.0;B;B;A;A;3;C;C;A;B
190001296417;2019;4;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;B;B;5;C;D;B;B
190001278164;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;429.6;534.6;501.4;625.9;1.0;460.0;A;A;C;C;4;D;C;A;B
190001281925;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;488.7;479.4;526.0;552.2;1.0;680.0;B;B;A;B;6;C;C;A;A
190002137467;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;491.3;566.0;567.8;636.5;1.0;720.0;B;D;A;B;2;B;B;A;B
190001303538;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;613.1;604.5;583.6;717.8;1.0;920.0;E;D;D;B;3;E;A;B;B
190001321688;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;405.0;486.5;511.5;462.5;1.0;780.0;B;B;B;B;6;B;E;A;B
190001303415;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;540.7;533.2;534.0;483.4;1.0;420.0;B;B;A;A;1;B;B;B;B
190001321581;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;484.6;538.8;471.1;401.1;1.0;560.0;C;E;A;B;3;D;E;C;B
190001332192;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;583.5;597.6;602.5;699.7;1.0;460.0;D;D;A;C;4;F;D;A;B
190001313941;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;565.8;584.1;581.7;514.8;1.0;640.0;D;E;C;B;3;B;B;B;B
190001313946;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;535.9;608.5;582.8;658.8;1.0;700.0;D;D;A;A;2;C;D;A;B
190001332174;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;636.9;626.3;618.3;720.5;1.0;860.0;E;D;B;B;4;E;D;B;B
190001314080;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;410.8;453.9;453.4;490.3;1.0;660.0;C;D;C;B;4;B;D;A;B
190001314087;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;478.9;459.5;518.3;558.0;1.0;700.0;B;B;A;A;5;B;E;B;B
190001332301;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;452.9;575.3;568.0;512.4;1.0;780.0;E;E;A;B;4;C;C;B;B
190001317780;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;580.6;633.8;589.8;577.1;1.0;720.0;D;C;C;B;3;C;C;B;B
190001295833;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;395.9;434.6;529.8;481.0;1.0;320.0;B;E;C;C;4;G;D;B;B
190001281402;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;485.7;603.5;590.6;625.3;1.0;660.0;D;D;C;B;4;D;C;A;B
190001281408;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;617.8;645.3;578.3;622.1;1.0;740.0;B;B;A;A;3;C;D;B;B
190001321245;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;F;C;D;4;E;E;C;B
190001299575;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;465.5;548.7;519.0;575.6;1.0;760.0;B;B;A;A;5;B;E;B;B
190001317738;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;B;5;C;C;A;B
190001303126;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;F;B;D;B;3;C;D;B;A
190001306759;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;556.4;588.9;582.7;702.5;1.0;900.0;D;E;D;D;4;E;E;B;B
190001303173;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;552.4;559.6;487.8;496.3;1.0;800.0;D;D;C;B;4;B;E;B;B
190001325010;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;614.0;608.2;597.7;633.5;1.0;760.0;E;E;C;D;4;D;E;B;B
190001328410;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;490.9;545.7;540.4;437.6;1.0;740.0;B;B;C;C;3;D;D;B;B
190001314892;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;B;3;B;D;B;A
190001329270;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;453.8;483.8;486.3;434.5;1.0;780.0;C;C;F;F;3;C;C;B;B
190001296920;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;A;5;E;C;A;B
190001282595;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;475.0;539.0;555.8;554.1;1.0;560.0;H;H;F;F;5;C;E;A;A
190001314914;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;487.3;464.9;540.0;522.2;1.0;680.0;H;C;F;F;2;C;C;B;B
190001303943;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;B;4;C;D;B;B
190001318355;2019;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;624.1;674.7;629.9;803.6;1.0;960.0;F;E;D;B;5;C;E;C;B
190001282833;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;568.3;549.9;582.3;505.8;1.0;620.0;E;E;D;D;3;C;D;C;B
190001300678;2019;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;D;B;D;4;D;D;B;B
190001318467;2019;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;B;1;C;B;A;B
190001304256;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;539.4;545.6;551.5;436.4;1.0;540.0;F;E;A;C;3;C;D;B;B
190001286280;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;483.5;412.8;533.9;397.2;1.0;540.0;H;C;F;B;3;C;C;B;B
190001304027;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;514.0;598.8;553.7;642.0;1.0;760.0;G;E;E;D;4;O;E;B;B
190001325562;2019;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;1;1;1;1;542.7;535.0;563.3;666.5;1.0;560.0;E;C;C;B;3;B;C;B;B
190001285934;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;554.7;579.4;568.8;566.6;1.0;840.0;D;E;C;B;4;C;C;B;B
190001293246;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;B;B;4;B;C;B;B
190001325456;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;587.7;617.8;591.0;697.1;1.0;740.0;D;C;C;B;3;C;D;B;B
190001332766;2019;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;501.2;572.3;596.0;574.1;1.0;860.0;F;G;E;D;4;J;E;B;B
190001278856;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;488.6;486.3;518.3;595.8;1.0;480.0;B;C;C;C;4;E;E;B;B
190001293208;2019;1;1;;;;;3111200;Campo Belo;0;1;1;0;;507.6;478.1;;1.0;360.0;E;E;B;B;4;G;D;B;B
190001314526;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;600.7;622.8;529.9;768.1;1.0;860.0;E;F;D;D;3;K;D;B;B
190001314605;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;557.3;587.9;583.6;683.9;1.0;660.0;C;E;C;B;3;E;D;B;B
190001293047;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;499.7;524.0;582.5;595.3;1.0;760.0;D;C;C;C;9;C;E;A;B
190001293065;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;541.4;579.8;568.4;607.3;1.0;740.0;B;B;C;B;2;G;C;B;B
190001300109;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;445.9;486.2;520.3;667.3;1.0;920.0;E;F;D;D;5;K;D;C;B
190001282041;2019;1;1;;;;;3111200;Campo Belo;0;1;1;0;;455.9;495.0;;4.0;0.0;E;D;D;B;3;B;C;B;B
190001300330;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;617.1;610.8;598.2;655.0;1.0;960.0;B;E;C;F;4;B;D;B;B
190001286164;2019;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;C;4;C;E;B;B
190001286177;2019;4;1;;;;;3111200;Campo Belo;1;1;1;1;470.8;584.7;550.0;506.2;1.0;600.0;C;B;A;B;6;C;E;A;B
190001301067;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;487.6;444.2;527.8;492.7;1.0;580.0;F;F;D;D;5;E;C;C;B
190002144526;2019;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;500.0;506.9;506.1;447.0;1.0;580.0;H;H;F;B;3;B;D;A;A
190001286961;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;364.3;502.5;542.9;490.6;1.0;720.0;E;E;D;B;4;C;E;B;B
190001304763;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;594.9;620.1;587.8;715.1;1.0;960.0;E;F;D;D;4;J;E;D;B
190001319058;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;573.1;587.2;600.6;628.2;1.0;640.0;B;E;B;B;3;B;B;B;B
190001322660;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;477.9;620.5;575.7;766.0;1.0;820.0;B;C;A;A;4;D;D;C;B
190001301291;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;476.8;516.0;502.8;372.4;1.0;580.0;C;C;C;B;3;E;D;B;B
190001283554;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;549.9;609.2;602.4;690.7;1.0;820.0;D;E;C;B;5;E;E;B;B
190001308162;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;408.6;464.2;433.3;363.1;4.0;0.0;D;B;C;B;3;D;C;B;B
190001329596;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;C;B;3;C;C;B;B
190001286957;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;B;B;4;D;E;B;B
190001308305;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;638.0;650.8;580.1;792.9;1.0;960.0;D;C;A;A;4;C;C;A;A
190001290546;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;436.0;493.7;550.3;530.4;1.0;620.0;H;C;C;C;4;C;C;A;A
190001326288;2019;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;B;5;C;E;A;B
190001287105;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;510.4;510.1;527.1;571.8;1.0;760.0;C;C;C;B;3;C;E;B;B
190001290677;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;496.6;481.8;542.2;615.4;1.0;580.0;C;C;C;B;3;D;C;A;B
190001329604;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;350.1;495.7;437.9;386.1;1.0;360.0;B;E;C;B;3;B;C;A;A
190001290446;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;409.8;408.1;484.1;462.4;1.0;460.0;C;E;C;D;3;C;D;B;B
190001294129;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;473.1;535.4;596.0;639.3;1.0;620.0;D;C;D;F;5;E;E;B;B
190001315551;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;591.7;678.4;613.4;718.9;1.0;820.0;F;F;E;D;2;N;C;C;B
190001315565;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;550.4;541.2;578.4;664.7;1.0;360.0;E;E;C;C;4;E;E;B;B
190001283500;2019;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;488.5;453.4;532.8;499.3;1.0;700.0;H;H;D;D;2;C;C;B;A
190001333187;2019;4;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;D;B;C;4;C;D;A;B
190001318930;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;525.8;518.8;582.8;495.6;1.0;760.0;B;C;B;B;5;E;D;B;B
190001279781;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;440.7;473.2;499.1;614.7;1.0;560.0;C;D;D;C;4;D;D;B;B
190001322190;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;3;B;B;A;B
190001307955;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;467.6;544.8;590.7;581.0;1.0;840.0;G;F;D;D;4;B;E;B;B
190001325827;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;439.5;544.9;488.2;543.3;1.0;480.0;C;D;B;B;6;C;C;A;A
190001290321;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;494.8;554.4;553.5;520.8;1.0;620.0;C;C;C;C;4;B;C;A;B
190001290324;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;490.0;420.3;483.2;558.6;1.0;580.0;E;D;C;C;5;B;D;A;B
190001325993;2019;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;C;C;3;C;D;B;B
190001290153;2019;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;432.3;504.3;459.1;466.4;1.0;440.0;B;B;A;B;4;E;C;A;B
190001311628;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;573.5;564.9;595.7;751.1;1.0;720.0;E;E;D;B;4;C;C;A;B
190001293924;2019;2;3;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;436.1;441.6;507.9;490.9;1.0;540.0;D;D;C;B;5;C;D;A;B
190001315061;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;581.4;598.3;567.3;692.7;1.0;920.0;E;C;D;C;3;D;D;B;B
190001332967;2019;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;399.4;486.5;527.5;462.2;1.0;560.0;E;B;A;B;4;B;A;A;B
190001293776;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;C;B;4;D;D;A;B
190001297313;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;565.0;585.4;535.6;585.6;1.0;660.0;C;C;F;B;4;B;B;A;B
190001333065;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;471.6;470.7;502.3;543.4;1.0;580.0;D;E;C;B;4;E;D;B;B
190001300971;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;495.1;484.3;551.2;612.7;1.0;600.0;D;C;C;B;4;C;C;B;B
190001279625;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;564.4;580.4;552.6;651.1;1.0;800.0;E;E;D;B;4;C;E;B;B
190001300842;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;463.9;549.5;574.4;618.4;1.0;680.0;C;D;C;B;2;C;C;B;B
190001300922;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;C;B;4;A;B;A;A
190001300959;2019;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;442.3;546.1;459.6;589.7;1.0;780.0;D;G;A;D;5;D;E;B;B
190001286794;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;521.0;481.4;553.2;563.7;1.0;560.0;E;D;D;B;5;I;E;B;B
190001298078;2019;2;2;;;;;3111200;Campo Belo;1;1;1;1;489.6;371.2;425.1;515.0;1.0;640.0;H;E;C;C;4;E;E;B;B
190001333898;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;565.5;574.5;599.4;663.8;1.0;800.0;F;F;C;D;3;G;D;A;B
190001294693;2019;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;B;B;3;C;B;A;B
190001316082;2019;4;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;D;D;B;4;E;D;B;B
190001316147;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;385.1;541.8;561.5;637.1;1.0;540.0;C;E;B;B;6;E;C;A;B
190001280581;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;458.0;424.2;489.9;466.6;1.0;260.0;H;C;F;B;3;B;B;A;B
190001301641;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;503.0;592.0;581.0;469.1;1.0;600.0;C;E;C;B;3;D;D;A;B
190001319705;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;486.1;535.6;564.0;643.2;1.0;840.0;E;C;C;B;4;D;D;B;B
190001284073;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;388.8;391.5;478.7;412.4;1.0;440.0;D;B;F;B;3;A;C;B;B
190001284135;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;609.0;671.0;621.4;830.2;1.0;880.0;C;E;B;C;2;C;C;B;B
190001305335;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;527.9;552.3;534.5;378.1;1.0;720.0;B;C;B;B;5;E;D;B;B
190001305379;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;619.0;655.6;598.6;742.6;1.0;920.0;E;E;C;B;2;C;C;B;B
190001330318;2019;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;A;2;C;C;A;A
190001326853;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;534.0;530.2;544.6;597.4;1.0;700.0;C;E;A;A;3;B;D;A;B
190001330166;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;B;B;3;C;C;B;B
190001330185;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;719.8;653.4;581.6;796.2;1.0;940.0;D;D;D;D;2;A;C;C;B
190001294721;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;413.7;541.1;526.1;575.8;1.0;640.0;E;C;D;B;2;C;C;B;B
190001312531;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;374.5;429.1;370.9;389.8;1.0;640.0;H;B;F;B;3;B;C;B;B
190001330410;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;419.4;399.4;499.0;437.7;4.0;0.0;B;C;F;B;3;B;C;A;B
190001330234;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;411.5;458.3;518.9;382.5;1.0;540.0;E;E;D;F;5;I;D;A;B
190001294622;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;541.3;606.9;581.7;585.0;1.0;520.0;A;A;A;A;5;C;C;B;B
190001319398;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;C;B;5;C;D;A;B
190001283826;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;366.8;627.5;584.7;667.5;1.0;760.0;B;E;A;B;4;D;D;C;B
190001301594;2019;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;388.2;450.7;532.8;460.5;1.0;640.0;C;D;C;B;4;C;C;A;B
190001304934;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;511.9;522.0;510.2;436.2;1.0;640.0;E;D;F;A;3;D;A;B;B
190001304981;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;416.6;534.0;528.5;520.9;1.0;720.0;C;C;C;A;2;B;B;B;B
190001283660;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;521.6;593.1;584.9;636.3;1.0;660.0;A;B;A;A;1;E;B;A;B
190001305022;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;342.6;398.5;385.2;410.3;1.0;480.0;D;D;B;C;4;G;D;B;B
190001322896;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;529.2;568.4;564.1;411.3;1.0;540.0;B;G;D;D;4;G;E;C;B
190001308529;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;397.0;326.8;441.2;486.0;1.0;560.0;E;E;D;F;5;I;D;A;B
190002140957;2019;1;1;;;;;3111200;Campo Belo;1;1;1;1;632.5;661.0;600.7;746.4;1.0;860.0;D;E;D;C;3;E;D;B;B
190001329954;2019;3;1;;;;;3111200;Campo Belo;1;1;1;1;569.7;545.6;604.6;577.0;1.0;700.0;D;C;B;C;4;B;C;A;B
190001330069;2019;2;3;;;;;3111200;Campo Belo;1;1;1;1;424.1;599.1;525.1;669.5;1.0;680.0;E;F;C;D;3;G;C;A;A
